code,name,div_per_10,total_shares,ex_date,amount
600221,海航控股,0.6,730252801.0,2001-07-03,43815168.059999995
000019,深粮控股,0.916,181923088.0,2001-07-04,16664154.8608
600722,金牛化工,0.75,421420000.0,2001-07-03,31606500.0
600643,爱建集团,1.5,460687964.0,2001-07-03,69103194.6
600269,赣粤高速,4.2,353000000.0,2001-07-03,148260000.0
600815,厦工股份,1.0,299609100.0,2001-07-03,29960910.0
600107,*ST尔雅,1.0,360000000.0,2001-07-03,36000000.0
000422,湖北宜化,1.0,186963035.0,2001-07-04,18696303.5
600624,ST复华,0.5,263477126.0,2001-07-03,13173856.3
600793,宜宾纸业,0.5,105300000.0,2001-07-03,5265000.0
000756,新华制药,0.8,427312830.0,2001-07-03,34185026.4
000828,东莞控股,0.65,1164683520.0,2001-07-03,75704428.8
600099,林海股份,0.5,182600000.0,2001-07-04,9130000.0
600363,联创光电,0.4,164803000.0,2001-07-04,6592120.0
600808,马钢股份,0.2,6455300000.0,2001-07-05,129106000.0
000733,振华科技,2.0,358120000.0,2001-07-03,71624000.0
600741,华域汽车,1.9,518654000.0,2001-07-04,98544260.0
000703,恒逸石化,1.0,106600000.0,2001-07-04,10660000.0
000663,永安林业,2.0,167232600.0,2001-07-05,33446520.0
000963,华东医药,1.5,190000000.0,2001-07-04,28500000.0
600851,海欣股份,2.0,335291660.0,2001-07-09,67058332.0
600814,杭州解百,0.5,237370419.0,2001-07-05,11868520.950000001
600860,京城股份,1.0,400000000.0,2001-07-05,40000000.0
600338,西藏珠峰,0.3,158333000.0,2001-07-06,4749990.0
000404,长虹华意,0.9095,260853837.0,2001-07-09,23724656.47515
600789,鲁抗医药,0.8,364754210.0,2001-07-06,29180336.8
000692,惠天热电,0.87,266416488.0,2001-07-06,23178234.456
000050,深天马A,1.7514,132770000.0,2001-07-06,23253337.8
600727,鲁北化工,1.0,379300000.0,2001-07-06,37930000.0
001914,招商积余,0.8,139325472.0,2001-07-09,11146037.76
600671,天目药业,0.2,121778628.0,2001-07-06,2435572.56
600295,鄂尔多斯,3.6,516000000.0,2001-07-11,185760000.0
000501,武商集团,0.4,507248590.0,2001-07-09,20289943.6
600088,中视传媒,1.0,182100000.0,2001-07-09,18210000.0
600208,衢州发展,1.5,209033600.0,2001-07-10,31355040.0
000922,佳电股份,2.6,175550000.0,2001-07-10,45643000.0
000519,中兵红箭,0.94,136538286.0,2001-07-11,12834598.884
600037,歌华有线,1.0,270000000.0,2001-07-10,27000000.0
000534,万泽股份,1.0,208261325.0,2001-07-10,20826132.5
600066,宇通客车,6.0,136723661.0,2001-07-10,82034196.6
000757,浩物股份,0.8,152417137.0,2001-07-11,12193370.96
000608,阳光股份,0.5,208600200.0,2001-07-12,10430010.0
600828,茂业商业,1.0,169290000.0,2001-07-11,16929000.0
600289,ST信通,2.0,105890000.0,2001-07-11,21178000.0
000531,穗恒运A,1.5,266521260.0,2001-07-11,39978189.0
600255,鑫科材料,2.0,95000000.0,2001-07-11,19000000.0
600191,华资实业,1.0,263550000.0,2001-07-11,26355000.0
000068,华控赛格,0.8,785970516.0,2001-07-12,62877641.28
000932,华菱钢铁,0.5,1565375000.0,2001-07-10,78268750.0
600729,重百集团,2.7,204000000.0,2001-07-11,55080000.0
000705,浙江震元,1.0,125329360.0,2001-07-12,12532936.0
600888,新疆众和,0.4,103389000.0,2001-07-12,4135560.0
000576,甘化科工,0.7,247598700.0,2001-07-13,17331909.0
000829,天音控股,0.35,157499999.0,2001-07-12,5512499.965
600760,中航沈飞,0.5,272999973.0,2001-07-13,13649998.65
600148,长春一东,0.95,141516450.0,2001-07-13,13444062.75
000530,冰山冷热,1.0,350014975.0,2001-07-13,35001497.5
000563,陕国投A,1.0,314187026.0,2001-07-12,31418702.6
600841,动力新科,0.5,480309280.0,2001-07-13,24015464.0
001872,招商港口,1.29,381517000.0,2001-07-16,49215693.0
000541,佛山照明,3.8,358448259.0,2001-07-18,136210338.42
600602,云赛智联,1.0,842934303.0,2001-07-17,84293430.30000001
600007,中国国贸,1.04,800000000.0,2001-07-17,83200000.0
600712,南宁百货,0.6,90420000.0,2001-07-18,5425200.0
600094,大名城,1.0,491754000.0,2001-07-17,49175400.0
000856,冀东装备,1.5,175000000.0,2001-07-17,26250000.0
600736,苏州高新,1.5,457470000.0,2001-07-18,68620500.0
600248,陕建股份,1.0,128820000.0,2001-07-18,12882000.0
000998,隆平高科,3.6,105000000.0,2001-07-19,37800000.0
600655,豫园股份,1.0,465333455.0,2001-07-18,46533345.5
000993,闽东电力,1.0,300000000.0,2001-07-17,30000000.0
600617,国新能源,0.26,167194800.0,2001-07-19,4347064.800000001
600662,外服控股,1.0,280940400.0,2001-07-19,28094040.0
000039,中集集团,2.0,340201400.0,2001-07-19,68040280.0
600835,上海机电,3.0,448381080.0,2001-07-20,134514324.0
000503,国新健康,0.3,342287194.0,2001-07-19,10268615.82
600185,珠免集团,0.6,198000000.0,2001-07-20,11880000.0
600780,通宝能源,1.25,215694612.0,2001-07-20,26961826.5
000547,航天发展,1.0,122423174.0,2001-07-23,12242317.4
000908,石药景峰,0.35,280000000.0,2001-07-19,9799999.999999998
600871,石化油服,0.9,4000000000.0,2001-07-23,360000000.0
600238,*ST椰岛,0.6,166000000.0,2001-07-23,9960000.0
600115,中国东航,0.2,4866950000.0,2001-07-24,97339000.0
000960,锡业股份,1.0,357904000.0,2001-07-24,35790400.0
600894,广日股份,1.0,686180000.0,2001-07-24,68618000.0
600640,国脉文化,1.0,364882700.0,2001-07-25,36488270.0
600635,大众公用,2.0,476181666.0,2001-07-25,95236333.2
600740,山西焦化,1.0,202850000.0,2001-07-26,20285000.0
600859,王府井,0.5,392973026.0,2001-07-27,19648651.3
600693,东百集团,1.0,132008690.0,2001-07-27,13200869.0
600630,龙头股份,1.2,424861597.0,2001-07-27,50983391.64
000999,华润三九,2.6,753000000.0,2001-07-31,195780000.0
600259,中稀有色,0.2,213400000.0,2001-07-27,4268000.0
600812,华北制药,0.5,1169394189.0,2001-07-27,58469709.45
600299,安迪苏,0.5,240000000.0,2001-07-31,12000000.0
000631,顺发恒能,1.0,171692542.0,2001-07-30,17169254.2
600689,上海三毛,0.6,167492786.0,2001-07-31,10049567.16
000883,湖北能源,1.0,235857600.0,2001-07-31,23585760.0
600386,北巴传媒,1.0,252000000.0,2001-07-31,25200000.0
600675,中华企业,1.0,581212581.0,2001-07-31,58121258.1
600800,渤海化学,0.25,367772802.0,2001-08-01,9194320.05
600600,青岛啤酒,1.0,1000000000.0,2001-08-01,100000000.0
000776,广发证券,1.5,184109988.0,2001-07-31,27616498.2
000902,新洋丰,1.0,215000000.0,2001-08-03,21500000.0
000752,*ST西发,0.4,175838995.0,2001-08-03,7033559.8
000886,海南高速,0.5,988828300.0,2001-08-03,49441415.0
600616,金枫酒业,1.1,126930408.0,2001-08-03,13962344.880000003
600079,ST人福,0.5,125970000.0,2001-08-03,6298500.0
600528,中铁工业,3.0,410000000.0,2001-08-08,123000000.0
600206,有研新材,2.0,145000000.0,2001-08-08,29000000.0
000582,北部湾港,0.5,188471800.0,2001-08-07,9423590.0
600754,锦江酒店,1.0,603240740.0,2001-08-08,60324074.0
600272,开开实业,0.8,243000000.0,2001-08-09,19440000.0
000725,京东方A,1.0,549554000.0,2001-08-13,54955400.0
600645,中源协和,0.1,156267495.0,2001-08-10,1562674.95
600628,新世界,1.0,221460672.0,2001-08-10,22146067.200000003
600179,安通控股,0.3,330000000.0,2001-08-10,9900000.0
600176,中国巨石,1.0,222600000.0,2001-08-14,22260000.0
000543,皖能电力,2.0,773008816.0,2001-08-14,154601763.20000002
000800,一汽解放,1.0,1627500000.0,2001-08-14,162750000.0
000410,沈阳机床,0.2,340919303.0,2001-08-13,6818386.0600000005
600136,ST明诚,1.0,104444000.0,2001-08-16,10444400.0
600336,澳柯玛,2.0,341036000.0,2001-08-16,68207200.0
600697,欧亚集团,2.0,122737187.0,2001-08-17,24547437.400000002
000919,金陵药业,2.73,280000000.0,2001-08-20,76440000.0
600606,绿地控股,1.2,164794737.0,2001-08-22,19775368.439999998
000042,中洲控股,1.5,239463040.0,2001-08-17,35919456.0
600067,冠城新材,1.0,105011660.0,2001-08-20,10501166.0
000002,万科A,1.8,630971941.0,2001-08-21,113574949.38
000931,中关村,1.5,674846940.0,2001-08-21,101227041.0
600663,陆家嘴,1.0,1867684000.0,2001-08-21,186768400.0
600170,上海建工,1.25,537000000.0,2001-08-21,67125000.0
000488,ST晨鸣,3.0,453397931.0,2001-08-22,136019379.29999998
000909,*ST数源,1.0,196000000.0,2001-08-22,19600000.0
600615,鑫源智造,0.5,150416406.0,2001-08-23,7520820.300000001
000036,华联控股,1.0,359555085.0,2001-08-22,35955508.5
600649,城投控股,1.6,1884395014.0,2001-08-24,301503202.24
000809,和展能源,1.0,114570000.0,2001-08-23,11457000.0
000661,长春高新,0.5,131326570.0,2001-08-27,6566328.5
600854,春兰股份,1.67,366306000.0,2001-08-24,61173101.99999999
000551,创元科技,1.0,241726394.0,2001-08-24,24172639.400000002
000632,ST三木,1.5,175512979.0,2001-08-28,26326946.849999998
000889,中嘉博创,0.5,226560249.0,2001-08-30,11328012.450000001
000006,深振业A,2.0,253591633.0,2001-08-29,50718326.6
000524,岭南控股,1.0,269673744.0,2001-09-11,26967374.400000002
000782,恒申新材,0.5,342000000.0,2001-09-20,17100000.0
000619,海螺新材,2.0,150000000.0,2002-03-18,30000000.0
000932,华菱钢铁,1.0,1565375000.0,2002-03-18,156537500.0
000518,四环生物,0.256,178742400.0,2002-03-20,4575805.44
600155,华创云信,1.0,412500000.0,2002-03-26,41250000.0
600660,福耀玻璃,1.35,407560821.0,2002-03-27,55020710.835
600326,西藏天路,1.0,100000000.0,2002-03-28,10000000.0
000973,佛塑科技,1.8,373450600.0,2002-04-03,67221108.0
600795,国电电力,2.5,824878080.0,2002-04-08,206219520.0
000936,华西股份,1.0,168000000.0,2002-04-11,16800000.0
600488,津药药业,2.0,149008883.0,2002-04-11,29801776.6
000903,ST云动,3.6,180000000.0,2002-04-15,64800000.0
600066,宇通客车,6.0,136723661.0,2002-04-12,82034196.6
000920,沃顿科技,4.0,190000000.0,2002-04-16,76000000.0
600309,万华化学,2.0,240000000.0,2002-04-15,48000000.0
600725,云维股份,2.0,110000000.0,2002-04-15,22000000.0
000727,冠捷科技,1.0,313738620.0,2002-04-15,31373862.0
600152,维科技术,1.0,293494200.0,2002-04-19,29349420.0
000850,华茂股份,2.5,218999984.0,2002-04-19,54749996.0
600398,海澜之家,0.15,164391411.0,2002-04-16,2465871.165
600367,红星发展,2.0,100000000.0,2002-04-16,20000000.0
000858,五粮液,0.25,869040000.0,2002-04-18,21726000.0
000401,金隅冀东,1.0,881785550.0,2002-04-19,88178555.0
600171,上海贝岭,1.5,434434000.0,2002-04-23,65165100.0
000301,东方盛虹,0.7,466651915.0,2002-04-22,32665634.049999997
000778,新兴铸管,5.0,478067500.0,2002-04-23,239033750.0
000888,峨眉山A,1.5,118660000.0,2002-04-24,17799000.0
000711,ST京蓝,0.3,107265600.0,2002-04-23,3217968.0
000958,电投产融,1.0,180000000.0,2002-04-24,18000000.0
000811,冰轮环境,2.1,123673100.0,2002-04-26,25971351.000000004
000906,浙商中拓,0.2,125000000.0,2002-04-25,2500000.0
600120,浙江东方,1.0,225657792.0,2002-04-26,22565779.200000003
000900,现代投资,1.6,399165900.0,2002-04-26,63866544.0
600008,首创环保,3.6,1100000000.0,2002-04-30,396000000.0
600098,广州发展,3.0,1252800000.0,2002-04-29,375840000.0
000970,中科三环,1.0,156600000.0,2002-04-30,15660000.0
600884,杉杉股份,2.0,273905498.0,2002-04-30,54781099.6
600235,民丰特纸,2.0,177000000.0,2002-04-30,35400000.0
600063,皖维高新,3.0,252900000.0,2002-05-09,75870000.0
000729,燕京啤酒,2.0,667424500.0,2002-05-09,133484900.0
600227,赤天化,1.0,170000000.0,2002-04-30,17000000.0
600881,亚泰集团,0.5,475106267.0,2002-04-30,23755313.35
600110,诺德股份,0.5,185624330.0,2002-05-09,9281216.5
600232,金鹰股份,1.0,218851880.0,2002-05-13,21885188.0
600161,天坛生物,1.0,192000000.0,2002-05-13,19200000.0
000837,秦川机床,0.25,212678400.0,2002-05-13,5316960.0
600166,福田汽车,1.0,280466000.0,2002-05-13,28046600.0
600237,铜峰电子,1.0,100000000.0,2002-05-10,10000000.0
600062,华润双鹤,1.0,339289000.0,2002-05-13,33928900.0
600391,航发科技,2.1,140000000.0,2002-05-13,29400000.000000004
000848,承德露露,6.6,259250000.0,2002-05-13,171104999.99999997
600720,中交设计,0.5,346954252.0,2002-05-13,17347712.6
600210,紫江企业,3.0,546400071.0,2002-05-15,163920021.29999998
600177,雅戈尔,2.0,568095052.0,2002-05-15,113619010.4
000429,粤高速A,1.0,1257117748.0,2002-05-14,125711774.80000001
600528,中铁工业,3.8,410000000.0,2002-05-16,155800000.0
600038,中直股份,1.0,150000000.0,2002-05-16,15000000.0
600378,昊华科技,0.7,150441070.0,2002-05-16,10530874.899999999
600399,抚顺特钢,0.3,520000000.0,2002-05-22,15600000.0
600674,川投能源,0.2,386208464.0,2002-05-16,7724169.28
000789,万年青,0.5,340500000.0,2002-05-17,17025000.0
000563,陕国投A,0.5,314187026.0,2002-05-17,15709351.3
600550,保变电气,0.5,220000000.0,2002-05-17,11000000.0
600868,梅雁吉祥,1.0,1012337323.0,2002-05-20,101233732.30000001
000551,创元科技,1.5,241726394.0,2002-05-20,36258959.1
600300,维维股份,2.6,330000000.0,2002-05-20,85800000.0
600376,首开股份,2.0,108250000.0,2002-05-20,21650000.0
600310,广西能源,3.0,156750000.0,2002-05-21,47025000.0
600363,联创光电,0.6,164803000.0,2002-05-20,9888180.0
000538,云南白药,2.0,185817976.0,2002-05-20,37163595.2
600366,宁波韵升,1.5,190650000.0,2002-05-20,28597500.0
600726,华电能源,1.2,1121264960.0,2002-05-22,134551795.2
000933,神火股份,2.8,228680000.0,2002-05-21,64030399.99999999
600588,用友网络,6.0,100000000.0,2002-05-22,60000000.0
600178,东安动力,2.0,462080000.0,2002-05-22,92416000.0
600168,武汉控股,2.5,441150000.0,2002-05-22,110287500.0
000839,国安股份,1.0,590000000.0,2002-05-17,59000000.0
600774,汉商集团,0.125,94467200.0,2002-05-21,1180840.0
000917,电广传媒,2.0,258400000.0,2002-05-22,51680000.0
600276,恒瑞医药,0.5,212560000.0,2002-05-21,10628000.0
600508,上海能源,3.0,401510000.0,2002-05-21,120453000.0
000157,中联重科,1.0,300000000.0,2002-05-21,30000000.0
600006,东风股份,2.0,1000000000.0,2002-05-22,200000000.0
000899,赣能股份,1.0,548032000.0,2002-05-22,54803200.0
600160,巨化股份,1.0,371200000.0,2002-05-22,37120000.0
600330,天通股份,1.0,229470000.0,2002-05-24,22947000.0
000759,中百集团,0.8,209541850.0,2002-05-24,16763348.0
600333,长春燃气,1.0,239136000.0,2002-05-23,23913600.0
000063,中兴通讯,1.5,556080000.0,2002-05-23,83412000.0
600566,济川药业,1.0,106308000.0,2002-05-23,10630800.0
000953,中哲精化,0.25,178217841.0,2002-05-23,4455446.025
600750,华润江中,1.0,146112000.0,2002-05-24,14611200.0
000978,桂林旅游,2.0,177000000.0,2002-05-24,35400000.0
600567,山鹰国际,0.6,160500000.0,2002-05-23,9630000.0
600269,赣粤高速,2.0,353000000.0,2002-05-27,70600000.0
600764,中国海防,0.75,183181658.0,2002-05-24,13738624.35
600389,江山股份,0.5,150000000.0,2002-05-28,7500000.0
600135,乐凯胶片,4.0,342000000.0,2002-05-23,136800000.0
600268,国电南自,1.2,118000000.0,2002-05-23,14160000.0
600798,宁波海运,1.25,511875000.0,2002-05-27,63984375.0
600697,欧亚集团,2.0,122737187.0,2002-05-23,24547437.400000002
000989,九芝堂,2.5,128620000.0,2002-05-23,32155000.0
000878,云南铜业,1.0,798688800.0,2002-05-23,79868880.0
600641,先导基电,1.65,447865971.0,2002-05-24,73897885.21499999
600883,博闻科技,0.3,110100000.0,2002-05-27,3303000.0
000901,航天科技,1.0,99000000.0,2002-05-27,9900000.0
000019,深粮控股,0.5,181923088.0,2002-05-27,9096154.4
600222,太龙药业,1.5,136145240.0,2002-05-24,20421786.0
600282,南钢股份,2.0,504000000.0,2002-05-28,100800000.0
600217,中再资环,0.6375,413000000.0,2002-05-27,26328750.0
600880,博瑞传播,1.0,130180050.0,2002-05-27,13018005.0
000926,福星股份,1.25,266695000.0,2002-05-27,33336875.0
000676,智度股份,0.6,314586700.0,2002-05-27,18875202.0
000596,古井贡酒,2.0,235000000.0,2002-05-28,47000000.0
600189,泉阳泉,2.0,310500000.0,2002-05-29,62100000.0
000402,金融街,0.5,125906400.0,2002-05-28,6295320.0
000690,宝新能源,2.0,193500000.0,2002-05-29,38700000.0
000985,大庆华科,1.0,115000000.0,2002-05-29,11500000.0
000777,中核科技,0.4,168000000.0,2002-05-28,6720000.0
600079,ST人福,1.0,125970000.0,2002-05-29,12597000.0
600195,中牧股份,0.92,390000000.0,2002-05-30,35880000.0
000717,中南股份,4.0,447200000.0,2002-05-30,178880000.0
000755,山西高速,1.25,277713851.0,2002-05-31,34714231.375
600328,中盐化工,0.7,172652899.0,2002-05-30,12085702.929999998
000685,中山公用,0.3,136620000.0,2002-05-29,4098600.0
000089,深圳机场,3.2,499890000.0,2002-05-29,159964800.0
000825,太钢不锈,1.0,1076170000.0,2002-05-31,107617000.0
600382,广东明珠,1.5,170873300.0,2002-05-29,25630995.0
600665,天地源,0.25,720102101.0,2002-05-30,18002552.525000002
000831,中国稀土,0.6,363000000.0,2002-05-31,21780000.0
600422,昆药集团,2.7,98180000.0,2002-05-31,26508600.0
000948,南天信息,1.9,140000552.0,2002-05-31,26600104.88
600785,新华百货,1.0,102892500.0,2002-05-31,10289250.0
000423,东阿阿胶,2.0,272474366.0,2002-05-31,54494873.2
600141,兴发集团,1.0,160000000.0,2002-05-31,16000000.0
600187,*ST国中,1.0,327225000.0,2002-05-31,32722500.0
600380,健康元,3.0,271080000.0,2002-06-03,81324000.0
600635,大众公用,2.1,476181666.0,2002-05-31,99998149.86000001
000637,茂化实华,1.0,241487996.0,2002-06-03,24148799.6
000897,津滨发展,0.6,452999699.0,2002-06-04,27179981.939999998
000065,北方国际,0.6,101523200.0,2002-06-03,6091392.0
600699,均胜电子,0.162,176930061.0,2002-06-03,2866266.9882
000821,ST京机,1.3,345238781.0,2002-06-04,44881041.53
600655,豫园股份,0.8,465333455.0,2002-06-04,37226676.4
000151,中成股份,2.2,295980000.0,2002-06-04,65115600.00000001
000731,四川美丰,2.0,245665700.0,2002-06-06,49133140.0
600258,首旅酒店,2.0,231400000.0,2002-06-04,46280000.0
600815,厦工股份,0.5,299609100.0,2002-06-04,14980455.0
000630,铜陵有色,1.0,465556000.0,2002-06-06,46555600.0
600267,海正药业,1.0,249600000.0,2002-06-06,24960000.0
000937,冀中能源,2.5,425000000.0,2002-06-07,106250000.0
000997,新大陆,3.0,116000000.0,2002-06-07,34800000.0
000999,华润三九,0.4,753000000.0,2002-06-06,30120000.0
600589,大位科技,1.5,160000000.0,2002-06-06,24000000.0
000990,诚志股份,0.8,179250000.0,2002-06-06,14340000.0
600148,长春一东,0.37,141516450.0,2002-06-06,5236108.649999999
600731,湖南海利,0.2,233921176.0,2002-06-06,4678423.5200000005
000525,红太阳,0.8,280238842.0,2002-06-06,22419107.36
600874,创业环保,0.8,1330000000.0,2002-06-06,106400000.0
600710,苏美达,0.35,165000000.0,2002-06-06,5774999.999999999
000610,*ST西旅,0.4,167597900.0,2002-06-06,6703916.0
600506,统一股份,0.6,160500000.0,2002-06-06,9630000.0
600111,北方稀土,1.0,403674000.0,2002-05-31,40367400.0
600138,中青旅,1.5,267000000.0,2002-06-07,40050000.0
600278,东方创业,1.5,320000000.0,2002-06-06,48000000.0
000786,北新建材,1.0,287575000.0,2002-06-07,28757500.0
600123,兰花科创,0.6,371250000.0,2002-06-07,22275000.0
600356,恒丰纸业,0.5,140000000.0,2002-06-07,7000000.0
000155,川能动力,0.78,470000000.0,2002-06-07,36660000.0
600303,曙光股份,2.0,162000000.0,2002-06-10,32400000.0
600782,新钢股份,1.1,193220374.0,2002-06-10,21254241.140000004
600523,贵航股份,0.2,220000000.0,2002-06-10,4400000.0
000965,天保基建,0.13,217004921.0,2002-06-11,2821063.973
000975,山金国际,1.0,296000000.0,2002-06-12,29600000.0
000830,鲁西化工,2.0,249110000.0,2002-06-11,49822000.0
600056,中国医药,1.0,130350000.0,2002-06-11,13035000.0
600287,苏豪时尚,2.5,167998490.0,2002-06-10,41999622.5
000539,粤电力A,2.2,2659404000.0,2002-06-11,585068880.0000001
600228,返利科技,0.3,288000000.0,2002-06-10,8640000.0
000428,华天酒店,4.0,172840000.0,2002-06-11,69136000.0
600221,海航控股,0.6,730252801.0,2002-06-11,43815168.059999995
600761,安徽合力,2.0,204636311.0,2002-06-11,40927262.2
000039,中集集团,5.0,340201400.0,2002-06-13,170100700.0
600250,南京商旅,1.5,132662800.0,2002-06-11,19899420.0
600067,冠城新材,1.5,105011660.0,2002-06-11,15751749.0
600295,鄂尔多斯,2.4,516000000.0,2002-06-12,123840000.0
600106,重庆路桥,1.0,310000000.0,2002-06-12,31000000.0
000959,首钢股份,2.3,2310000000.0,2002-06-14,531299999.99999994
000651,格力电器,3.0,536940000.0,2002-06-13,161082000.0
600298,安琪酵母,1.0,135700000.0,2002-06-13,13570000.0
